event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
1997-05-22 22:09:00,1997-05-22 22:17:00,1997-05-22 22:24:00,B2.8,0
1997-05-23 04:12:00,1997-05-23 04:18:00,1997-05-23 04:23:00,B2.5,0
1997-05-23 09:31:00,1997-05-23 09:37:00,1997-05-23 09:51:00,B2.2,0
1997-05-23 14:10:00,1997-05-23 14:17:00,1997-05-23 14:33:00,B1.1,0
1997-05-23 19:46:00,1997-05-23 19:58:00,1997-05-23 20:20:00,B3.5,8045
1997-05-23 22:44:00,1997-05-23 22:47:00,1997-05-23 22:53:00,B1.2,0
1997-05-24 00:38:00,1997-05-24 00:58:00,1997-05-24 01:06:00,B5.2,8046
1997-05-24 19:09:00,1997-05-24 19:23:00,1997-05-24 19:34:00,B2.1,0
1997-05-25 13:38:00,1997-05-25 13:59:00,1997-05-25 14:09:00,B4.8,0
1997-05-25 14:25:00,1997-05-25 15:00:00,1997-05-25 15:52:00,B6.5,0
1997-05-25 19:48:00,1997-05-25 19:53:00,1997-05-25 19:58:00,B3.0,0
1997-05-25 21:39:00,1997-05-25 21:55:00,1997-05-25 22:16:00,B2.2,0
1997-05-26 01:27:00,1997-05-26 01:31:00,1997-05-26 01:38:00,B3.0,0
1997-05-26 09:30:00,1997-05-26 10:04:00,1997-05-26 10:14:00,B3.7,0
1997-05-26 12:02:00,1997-05-26 12:07:00,1997-05-26 12:12:00,B1.6,0
1997-05-26 15:28:00,1997-05-26 15:32:00,1997-05-26 15:37:00,B2.4,0
1997-05-26 20:17:00,1997-05-26 20:21:00,1997-05-26 20:27:00,B3.6,0
1997-05-26 22:43:00,1997-05-26 22:47:00,1997-05-26 22:51:00,B2.7,0
1997-05-27 04:38:00,1997-05-27 04:44:00,1997-05-27 04:55:00,B7.6,0
1997-05-27 05:17:00,1997-05-27 05:22:00,1997-05-27 05:30:00,B3.3,0
1997-05-27 06:32:00,1997-05-27 06:45:00,1997-05-27 06:56:00,B3.2,0
1997-05-27 07:05:00,1997-05-27 07:13:00,1997-05-27 07:22:00,B5.7,0
1997-05-27 08:07:00,1997-05-27 08:13:00,1997-05-27 08:31:00,B3.4,0
1997-05-27 09:31:00,1997-05-27 09:57:00,1997-05-27 10:07:00,C4.6,8045
1997-05-27 13:04:00,1997-05-27 13:17:00,1997-05-27 13:44:00,B8.4,0
1997-05-27 15:17:00,1997-05-27 15:24:00,1997-05-27 15:30:00,B3.1,0
1997-05-27 15:53:00,1997-05-27 16:04:00,1997-05-27 16:17:00,C1.0,0
1997-05-28 00:43:00,1997-05-28 00:47:00,1997-05-28 00:53:00,B2.1,0
1997-05-28 03:15:00,1997-05-28 03:42:00,1997-05-28 04:06:00,C1.2,0
1997-05-28 06:57:00,1997-05-28 07:02:00,1997-05-28 07:07:00,B2.2,8046
1997-05-28 09:27:00,1997-05-28 09:37:00,1997-05-28 09:48:00,B2.4,0
1997-05-28 11:37:00,1997-05-28 11:44:00,1997-05-28 11:51:00,B2.4,0
1997-05-28 12:00:00,1997-05-28 12:22:00,1997-05-28 12:35:00,B3.3,0
1997-05-28 14:10:00,1997-05-28 14:20:00,1997-05-28 14:26:00,B4.8,0
1997-05-28 14:33:00,1997-05-28 14:37:00,1997-05-28 14:40:00,B4.5,0
1997-05-28 16:44:00,1997-05-28 16:50:00,1997-05-28 17:06:00,B1.3,0
1997-05-28 17:49:00,1997-05-28 17:55:00,1997-05-28 18:09:00,B2.1,0
1997-05-28 23:41:00,1997-05-28 23:45:00,1997-05-28 23:49:00,B1.4,0
1997-05-31 11:59:00,1997-05-31 12:06:00,1997-05-31 12:22:00,B1.7,8046
1997-06-01 20:24:00,1997-06-01 20:28:00,1997-06-01 20:36:00,B1.5,0
1997-06-03 07:58:00,1997-06-03 08:02:00,1997-06-03 08:09:00,B1.3,0
1997-06-07 13:13:00,1997-06-07 13:16:00,1997-06-07 13:22:00,B1.0,0
1997-06-07 18:53:00,1997-06-07 19:05:00,1997-06-07 19:25:00,B1.8,0
1997-06-09 09:34:00,1997-06-09 09:40:00,1997-06-09 09:44:00,B1.7,0
1997-06-09 14:16:00,1997-06-09 14:22:00,1997-06-09 14:29:00,B5.0,0
1997-06-09 17:15:00,1997-06-09 17:20:00,1997-06-09 17:23:00,B2.1,0
1997-06-09 20:01:00,1997-06-09 20:13:00,1997-06-09 20:40:00,B2.0,0
1997-06-09 22:29:00,1997-06-09 22:38:00,1997-06-09 22:47:00,B2.3,0
1997-06-13 09:25:00,1997-06-13 09:30:00,1997-06-13 09:33:00,B3.1,0
1997-06-28 11:17:00,1997-06-28 11:24:00,1997-06-28 11:31:00,B2.1,0
1997-06-28 21:25:00,1997-06-28 21:30:00,1997-06-28 21:34:00,B1.5,0
1997-06-29 23:41:00,1997-06-29 23:52:00,1997-06-30 00:05:00,C1.1,0
1997-06-30 03:16:00,1997-06-30 03:20:00,1997-06-30 03:23:00,B1.4,8057
1997-06-30 21:12:00,1997-06-30 21:21:00,1997-06-30 21:30:00,B2.8,0
1997-07-04 17:17:00,1997-07-04 17:26:00,1997-07-04 17:38:00,A3.8,0
1997-07-12 15:14:00,1997-07-12 15:24:00,1997-07-12 15:36:00,C1.2,0
1997-07-16 05:17:00,1997-07-16 05:22:00,1997-07-16 05:29:00,B1.2,0
1997-07-20 21:09:00,1997-07-20 21:12:00,1997-07-20 21:16:00,B1.0,0
1997-07-21 03:49:00,1997-07-21 04:00:00,1997-07-21 04:13:00,B1.8,0
1997-07-21 10:19:00,1997-07-21 10:23:00,1997-07-21 10:28:00,B1.0,0
1997-07-23 07:01:00,1997-07-23 07:06:00,1997-07-23 07:24:00,B1.2,0
