event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2000-02-20 04:04:00,2000-02-20 04:20:00,2000-02-20 04:32:00,C4.0,0
2000-02-20 07:13:00,2000-02-20 07:18:00,2000-02-20 07:22:00,C3.1,0
2000-02-20 08:04:00,2000-02-20 08:52:00,2000-02-20 09:24:00,C2.3,0
2000-02-20 09:54:00,2000-02-20 09:58:00,2000-02-20 10:02:00,C1.5,0
2000-02-20 10:15:00,2000-02-20 10:26:00,2000-02-20 10:37:00,C4.9,0
2000-02-20 11:26:00,2000-02-20 11:38:00,2000-02-20 11:54:00,C2.3,0
2000-02-20 15:22:00,2000-02-20 15:25:00,2000-02-20 15:28:00,C1.8,0
2000-02-20 15:36:00,2000-02-20 15:40:00,2000-02-20 15:51:00,C1.9,0
2000-02-20 22:00:00,2000-02-20 22:07:00,2000-02-20 22:13:00,M2.4,0
2000-02-21 00:41:00,2000-02-21 00:44:00,2000-02-21 00:46:00,C3.0,0
2000-02-21 05:14:00,2000-02-21 05:25:00,2000-02-21 05:34:00,C4.3,0
2000-02-21 07:27:00,2000-02-21 07:30:00,2000-02-21 07:35:00,C1.1,0
2000-02-21 07:43:00,2000-02-21 07:47:00,2000-02-21 07:49:00,C1.2,0
2000-02-21 08:26:00,2000-02-21 08:36:00,2000-02-21 08:41:00,M1.8,0
2000-02-21 13:25:00,2000-02-21 13:27:00,2000-02-21 13:34:00,C1.3,0
2000-02-21 16:46:00,2000-02-21 17:08:00,2000-02-21 17:17:00,C2.1,0
2000-02-21 20:00:00,2000-02-21 20:03:00,2000-02-21 20:05:00,B8.0,0
2000-02-21 23:13:00,2000-02-21 23:19:00,2000-02-21 23:26:00,M1.2,0
2000-02-22 00:11:00,2000-02-22 00:15:00,2000-02-22 00:20:00,C1.9,0
2000-02-22 01:47:00,2000-02-22 01:54:00,2000-02-22 02:11:00,C1.9,0
2000-02-22 04:41:00,2000-02-22 04:52:00,2000-02-22 04:57:00,C6.5,0
2000-02-22 05:40:00,2000-02-22 05:46:00,2000-02-22 05:57:00,C3.4,0
